,user_id,birthdate,age_in_years,gender,married,has_children,home_country,home_city,home_airport,home_airport_lat,home_airport_lon,sign_up_date,days_as_customer,total_sessions,avg_clicks_per_session,proportion_planning_sessions,avg_session_duration_seconds,avg_sessions_per_month,days_since_last_session,days_since_last_booking,avg_booking_lead_time_days,avg_cancellation_lead_time_days,total_trips,trips_with_flight_and_hotel,proportion_trips_with_flight_and_hotel,total_trips_cancelled,trip_cancellation_rate,total_flights,flights_with_return,proportion_flights_with_return,avg_flight_price,stddev_flight_price,avg_flight_discount_pct,avg_flight_discount_savings,total_flight_discount_savings,total_flight_spend,flights_with_discount,proportion_flights_with_discount,avg_seats_booked,stddev_seats,avg_bags_checked,stddev_checked_bags,top_airline,airline_variety,airline_concentration,top_flight_route,flight_route_variety,flight_route_concentration,avg_distance_flown,stddev_distance_flown_km,proportion_longhaul_flights,total_hotels_booked,avg_hotel_price_per_room,stddev_hotel_per_room_usd,hotels_with_discount,proportion_hotels_with_discount,avg_hotel_discount_pct,avg_hotel_discount_savings,total_hotel_discount_savings,total_hotel_spend,avg_trip_length_nights,stddev_stay_in_nights,avg_rooms_booked,stddev_rooms,top_hotel_chain,hotel_chain_variety,hotel_chain_concentration,never_booked_trips,never_cancelled_trips,never_booked_flights,booked_only_one_flight,never_booked_flights_with_discounts,never_booked_hotels,booked_only_one_hotel,never_booked_hotels_with_discounts,total_spend,total_savings
2905,538780,1976-11-14,46.0,F,True,True,usa,los angeles,LAX,33.942,-118.408,2023-01-18,191,9,18.11111111111111,0.3333333333333333,134.33333333333334,1.5,41.0,128.0,9.666666666666666,0.0,3,3,1.0,0,0.0,3,3,1.0,536.2066666666667,113.070986700096,0.0,0.0,0.0,1608.62,0,0.0,1.0,0.0,0.3333333333333333,0.5773502691896257,American Airlines,3,0.3333333333333333,LAX-CLT,3,0.3333333333333333,3210.4981088198433,882.2681802406389,0.0,3,138.66666666666666,54.12331598611945,0,0.0,0.0,0.0,0.0,416.0,6.0,5.196152422706632,1.0,0.0,Fairmont,3,0.3333333333333333,False,True,False,False,True,False,False,True,2024.62,0.0
2906,538788,1997-04-08,26.0,F,False,False,usa,st. louis,STL,38.748,-90.36,2023-01-18,191,8,15.25,0.25,113.5,1.6,62.0,163.0,5.0,0.0,2,2,1.0,0,0.0,2,2,1.0,399.04,176.6352739404,0.0,0.0,0.0,798.08,0,0.0,1.0,0.0,1.0,0.0,JetBlue Airways,2,0.5,STL-JFK,2,0.5,2089.0014573330536,929.1478602941324,0.0,2,173.0,60.81118318204309,1,0.5,0.05,10.8,10.8,335.2,2.0,1.414213562373095,1.0,0.0,Aman Resorts,2,0.5,False,True,False,False,True,False,False,False,1133.28,10.8
2907,538814,1977-08-14,45.0,F,True,True,usa,st. petersburg,SPG,27.765,-82.627,2023-01-18,191,8,12.0,0.25,89.75,1.1428571428571428,12.0,169.0,6.5,0.0,2,0,0.0,0,0.0,1,1,1.0,316.59,0.0,0.1,31.659,31.659,284.931,1,1.0,1.0,0.0,0.0,0.0,JetBlue Airways,1,1.0,SPG-JFK,1,1.0,1644.5679481475286,0.0,0.0,1,31.0,0.0,1,1.0,0.1,3.1,3.1,27.9,2.0,0.0,1.0,0.0,Marriott,1,1.0,False,True,False,True,False,False,True,False,312.831,34.759
2908,538883,1986-05-27,37.0,F,True,False,usa,new york,JFK,40.64,-73.779,2023-01-18,191,9,8.666666666666666,0.2222222222222222,64.33333333333333,1.2857142857142858,11.0,11.0,6.0,0.0,2,2,1.0,0,0.0,2,2,1.0,266.97,230.941074735526,0.0,0.0,0.0,533.94,0,0.0,1.0,0.0,0.5,0.7071067811865476,AirTran Airways,2,0.5,JFK-AUS,2,0.5,1513.7004554769317,1317.7679102074796,0.0,2,198.0,181.019335983756,0,0.0,0.0,0.0,0.0,396.0,5.0,4.242640687119285,1.0,0.0,Extended Stay,2,0.5,False,True,False,False,True,False,False,True,929.94,0.0
2909,538915,1983-07-22,40.0,F,True,False,usa,indianapolis,IND,39.717,-86.294,2023-01-18,191,8,17.75,0.5,130.75,1.6,57.0,82.0,10.0,0.0,4,3,0.75,0,0.0,4,4,1.0,367.055,209.894790867552,0.0,0.0,0.0,1468.22,0,0.0,1.0,0.0,0.0,0.0,Alitalia,4,0.25,IND-JFK,3,0.5,2034.3631328534607,1119.0432211727448,0.0,3,258.3333333333333,67.41908730718129,0,0.0,0.0,0.0,0.0,775.0,1.0,0.0,1.0,0.0,NH Hotel,3,0.3333333333333333,False,True,False,False,True,False,False,True,2243.22,0.0
2910,538919,1999-11-03,23.0,F,True,True,usa,riverside,RIV,33.881,-117.259,2023-01-18,191,8,13.75,0.25,311.338507125,2.6666666666666665,125.0,126.0,224.0,223.0,1,0,0.0,1,1.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,5.0,0.0,4.0,0.0,Royal Air Maroc,1,1.0,RIV-CMN,1,1.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MISSING,0,0.0,False,False,True,True,True,True,False,True,0.0,0.0
2911,538944,1972-06-13,51.0,F,True,False,usa,houston,HOU,29.645,-95.279,2023-01-18,191,8,19.625,0.625,145.875,1.3333333333333333,43.0,43.0,7.8,0.0,5,4,0.8,0,0.0,5,5,1.0,386.922,127.433454281048,0.05,15.4825,15.4825,1919.1275,1,0.2,1.0,0.0,0.8,0.8366600265340756,Air New Zealand,5,0.2,HOU-BFI,5,0.2,2190.330768188003,617.1736597814037,0.0,4,208.75,86.76933021907377,0,0.0,0.0,0.0,0.0,835.0,3.75,2.8722813232690143,1.0,0.0,Extended Stay,4,0.25,False,True,False,False,False,False,False,True,2754.1275,15.4825
2912,538976,1975-01-21,48.0,F,False,False,usa,phoenix,PHX,33.434,-112.008,2023-01-18,191,8,24.875,0.625,184.125,1.1428571428571428,14.0,14.0,7.8,0.0,5,3,0.6,0,0.0,3,3,1.0,564.3366666666667,71.02164271074933,0.0,0.0,0.0,1693.01,0,0.0,1.0,0.0,0.6666666666666666,0.5773502691896257,Air Europa,3,0.3333333333333333,PHX-DET,3,0.3333333333333333,3168.7001051328784,397.186263317543,0.0,5,204.6,144.181482861011,0,0.0,0.0,0.0,0.0,1023.0,3.0,1.0,1.0,0.0,Banyan Tree,5,0.2,False,True,False,False,True,False,False,True,2716.01,0.0
2913,539008,1983-10-28,39.0,M,False,False,usa,philadelphia,PHL,39.872,-75.241,2023-01-18,191,8,13.625,0.375,101.5,1.3333333333333333,46.0,70.0,9.0,0.0,3,3,1.0,0,0.0,3,3,1.0,290.5833333333333,226.446448709918,0.0,0.0,0.0,871.75,0,0.0,1.0,0.0,0.0,0.0,American Airlines,3,0.3333333333333333,PHL-AUS,3,0.3333333333333333,1613.055258171257,1267.3169446399759,0.0,3,204.66666666666666,64.63229326995393,0,0.0,0.0,0.0,0.0,614.0,2.0,1.0,1.0,0.0,Banyan Tree,3,0.3333333333333333,False,True,False,False,True,False,False,True,1485.75,0.0
2914,539010,1983-05-10,40.0,F,True,True,usa,san francisco,SFO,37.619,-122.375,2023-01-18,191,8,12.25,0.375,90.875,1.3333333333333333,41.0,41.0,11.0,0.0,3,2,0.6666666666666666,0,0.0,2,2,1.0,583.5,29.797479759201114,0.0,0.0,0.0,1167.0,0,0.0,1.0,0.0,0.5,0.7071067811865476,Allegiant Air,2,0.5,SFO-BWI,2,0.5,3532.2243604023874,582.8858944002136,0.0,3,309.0,68.78953408767936,0,0.0,0.0,0.0,0.0,927.0,5.333333333333333,3.511884584284246,1.0,0.0,Crowne Plaza,3,0.3333333333333333,False,True,False,False,True,False,False,True,2094.0,0.0
2915,539012,1978-07-18,45.0,F,True,True,usa,new york,LGA,40.777,-73.872,2023-01-18,191,8,14.5,0.375,107.375,1.1428571428571428,20.0,40.0,8.666666666666666,0.0,3,3,1.0,0,0.0,3,3,1.0,725.13,622.915883807758,0.0,0.0,0.0,2175.39,0,0.0,1.6666666666666667,1.1547005383792515,1.3333333333333333,0.5773502691896257,Conviasa,3,0.3333333333333333,LGA-ELP,3,0.3333333333333333,2251.7005655273665,977.5287900886897,0.0,3,275.6666666666667,72.45918391296809,1,0.3333333333333333,0.3,95.1,95.1,731.9,3.3333333333333335,1.1547005383792515,1.6666666666666667,1.1547005383792515,Conrad,3,0.3333333333333333,False,True,False,False,True,False,False,False,2907.29,95.1
2916,539093,1970-11-18,52.0,F,True,False,usa,miami,TNT,25.862,-80.897,2023-01-18,191,8,20.375,0.375,151.875,1.1428571428571428,22.0,22.0,8.333333333333334,0.0,3,3,1.0,0,0.0,3,3,1.0,433.9766666666667,231.025135501169,0.0,0.0,0.0,1301.93,0,0.0,1.0,0.0,0.3333333333333333,0.5773502691896257,AeroMéxico,3,0.3333333333333333,TNT-JFK,3,0.3333333333333333,2503.6005572076806,1381.2709679066465,0.0,3,128.66666666666666,34.961884007206095,1,0.3333333333333333,0.05,5.35,5.35,380.65,4.333333333333333,4.041451884327381,1.0,0.0,Fairmont,3,0.3333333333333333,False,True,False,False,True,False,False,False,1682.58,5.35
2917,539105,1978-07-08,45.0,M,True,True,usa,los angeles,LAX,33.942,-118.408,2023-01-18,191,9,9.666666666666666,0.1111111111111111,72.0,1.5,44.0,118.0,10.0,0.0,1,1,1.0,0,0.0,1,1,1.0,344.83,0.0,0.15,51.7245,51.7245,293.1055,1,1.0,1.0,0.0,1.0,0.0,Southwest Airlines,1,1.0,LAX-AUS,1,1.0,1994.3492489586495,0.0,0.0,1,64.0,0.0,0,0.0,0.0,0.0,0.0,64.0,2.0,0.0,1.0,0.0,InterContinental,1,1.0,False,True,False,True,False,False,True,True,357.1055,51.7245
2918,539135,1967-06-14,56.0,M,False,False,usa,indianapolis,IND,39.717,-86.294,2023-01-19,190,8,15.625,0.625,117.0,1.3333333333333333,35.0,35.0,7.0,0.0,5,4,0.8,0,0.0,5,5,1.0,281.04,244.323852396773,0.0,0.0,0.0,1405.2,0,0.0,1.2,0.4472135954999579,0.2,0.4472135954999579,Ryanair,4,0.4,IND-EFD,5,0.2,1465.4290067168665,1291.3874992381288,0.0,4,175.5,97.13735978842881,2,0.5,0.075,10.4,20.8,681.2,2.75,1.2583057392117916,1.25,0.5,Rosewood,3,0.5,False,True,False,False,True,False,False,False,2086.4,20.8
2919,539140,1987-12-21,35.0,F,True,False,usa,riverside,RIV,33.881,-117.259,2023-01-19,190,9,18.22222222222222,0.3333333333333333,136.22222222222223,1.2857142857142858,8.0,8.0,6.666666666666667,0.0,3,3,1.0,0,0.0,3,3,1.0,648.5433333333333,46.655947459389715,0.05,30.451,30.451,1915.179,1,0.3333333333333333,1.0,0.0,0.3333333333333333,0.5773502691896257,American Airlines,3,0.3333333333333333,RIV-CLT,3,0.3333333333333333,3690.4119783411074,328.74097421545036,0.0,3,270.3333333333333,320.468927250885,1,0.3333333333333333,0.1,64.0,64.0,747.0,2.3333333333333335,0.5773502691896257,1.0,0.0,Accor,3,0.3333333333333333,False,True,False,False,False,False,False,False,2662.179,94.451
2920,539146,1987-11-19,35.0,F,False,True,usa,tacoma,TCM,47.138,-122.476,2023-01-19,190,8,16.125,0.125,120.625,1.3333333333333333,32.0,189.0,7.0,0.0,1,1,1.0,0,0.0,1,1,1.0,192.71,0.0,0.0,0.0,0.0,192.71,0,0.0,1.0,0.0,0.0,0.0,Cebu Pacific,1,1.0,TCM-SJI,1,1.0,1087.9657004685096,0.0,0.0,1,404.0,0.0,0,0.0,0.0,0.0,0.0,404.0,2.0,0.0,1.0,0.0,Crowne Plaza,1,1.0,False,True,False,True,True,False,True,True,596.71,0.0
2921,539209,1975-06-24,48.0,M,True,False,usa,houston,IAH,29.98,-95.34,2023-01-19,190,8,15.5,0.5,115.125,1.1428571428571428,19.0,19.0,8.75,0.0,4,3,0.75,0,0.0,4,4,1.0,467.44,91.15157742281077,0.05,22.25975,44.5195,1825.2405,2,0.5,1.25,0.5,1.0,0.816496580927726,JetBlue Airways,4,0.25,IAH-BFI,4,0.25,2219.4938543549915,709.1843862106125,0.0,3,204.33333333333334,28.676354952004157,1,0.3333333333333333,0.15,34.65,34.65,578.35,2.6666666666666665,2.0816659994661326,1.3333333333333333,0.5773502691896257,Aman Resorts,3,0.3333333333333333,False,True,False,False,False,False,False,False,2403.5905,79.1695
2922,539221,1970-06-26,53.0,F,True,True,usa,new york,JFK,40.64,-73.779,2023-01-19,190,8,14.625,0.75,108.5,1.1428571428571428,9.0,9.0,7.166666666666667,0.0,6,3,0.5,0,0.0,3,3,1.0,442.92,267.456955228313,0.0,0.0,0.0,1328.76,0,0.0,1.0,0.0,0.6666666666666666,0.5773502691896257,Southwest Airlines,2,0.6666666666666666,JFK-DAL,3,0.3333333333333333,2457.0390404451923,1414.5541524098064,0.0,6,269.1666666666667,295.059598499467,1,0.16666666666666666,0.2,21.0,21.0,1594.0,3.1666666666666665,1.4719601443879744,1.3333333333333333,0.5163977794943223,Extended Stay,5,0.3333333333333333,False,True,False,False,True,False,False,False,2922.76,21.0
2923,539243,2003-07-18,20.0,F,False,False,usa,dallas,DAL,32.847,-96.852,2023-01-19,190,8,21.5,0.375,159.125,1.1428571428571428,22.0,22.0,117.66666666666667,0.0,3,3,1.0,0,0.0,3,2,0.6666666666666666,201.37666666666667,193.117737231289,0.0,0.0,0.0,604.13,0,0.0,1.0,0.0,0.3333333333333333,0.5773502691896257,Allegiant Air,3,0.3333333333333333,DAL-IAH,3,0.3333333333333333,1365.0070485367607,919.1706920891988,0.0,3,122.0,46.8081189538738,0,0.0,0.0,0.0,0.0,366.0,8.666666666666666,6.658328118479393,1.0,0.0,Best Western,3,0.3333333333333333,False,True,False,False,True,False,False,True,970.13,0.0
2924,539267,1982-01-26,41.0,F,True,False,usa,philadelphia,PHL,39.872,-75.241,2023-01-19,190,8,11.625,0.25,87.375,1.6,73.0,132.0,7.5,0.0,2,2,1.0,0,0.0,2,2,1.0,293.875,294.601898245751,0.0,0.0,0.0,587.75,0,0.0,2.0,1.414213562373095,0.5,0.7071067811865476,All Nippon Airways,2,0.5,PHL-DEN,2,0.5,1325.2862247197704,1661.2404938415013,0.0,2,99.5,33.23401871576773,0,0.0,0.0,0.0,0.0,199.0,1.0,0.0,2.0,1.414213562373095,Crowne Plaza,2,0.5,False,True,False,False,True,False,False,True,786.75,0.0
2925,539283,1971-02-18,52.0,F,True,False,usa,las vegas,LSV,36.236,-115.034,2023-01-19,190,8,16.125,0.25,121.5,1.1428571428571428,11.0,143.0,9.0,0.0,2,1,0.5,0,0.0,1,1,1.0,240.17,0.0,0.0,0.0,0.0,240.17,0,0.0,1.0,0.0,0.0,0.0,American Airlines,1,1.0,LSV-SEA,1,1.0,1391.0151379161737,0.0,0.0,2,353.0,275.771644662754,0,0.0,0.0,0.0,0.0,706.0,3.5,2.1213203435596424,1.0,0.0,Rosewood,2,0.5,False,True,False,True,True,False,False,True,946.17,0.0
2926,539300,1983-08-13,39.0,F,False,False,usa,new york,JFK,40.64,-73.779,2023-01-19,190,9,11.88888888888889,0.3333333333333333,90.22222222222223,1.5,30.0,30.0,6.0,0.0,3,1,0.3333333333333333,0,0.0,3,3,1.0,468.94666666666666,381.57588253627,0.25,175.79,175.79,1231.05,1,0.3333333333333333,1.0,0.0,1.0,0.0,American Airlines,3,0.3333333333333333,JFK-NZY,3,0.3333333333333333,2735.7354367343323,2240.861369180153,0.0,1,161.0,0.0,0,0.0,0.0,0.0,0.0,161.0,2.0,0.0,1.0,0.0,Accor,1,1.0,False,True,False,False,False,False,True,True,1392.05,175.79
2927,539304,2006-05-01,17.0,F,False,False,usa,san jose,SJC,37.362,-121.929,2023-01-19,190,8,15.625,0.25,116.25,1.1428571428571428,11.0,145.0,6.0,0.0,2,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,MISSING,0,0.0,MISSING,0,0.0,0.0,0.0,0.0,2,171.5,119.50104602052653,0,0.0,0.0,0.0,0.0,343.0,3.5,0.7071067811865476,2.0,0.0,Crowne Plaza,2,0.5,False,True,True,False,True,False,False,True,343.0,0.0
2928,539307,1985-10-08,37.0,F,False,True,usa,new york,LGA,40.777,-73.872,2023-01-19,190,8,16.375,0.0,121.5,1.3333333333333333,36.0,938.0,0.0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,MISSING,0,0.0,MISSING,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MISSING,0,0.0,True,True,True,False,True,True,False,True,0.0,0.0
2929,539315,1969-08-15,53.0,F,True,True,canada,vancouver,YVR,49.195,-123.182,2023-01-19,190,9,12.555555555555555,0.3333333333333333,94.22222222222223,1.5,51.0,90.0,6.0,0.0,3,3,1.0,0,0.0,3,3,1.0,508.16,202.740126023439,0.0,0.0,0.0,1524.48,0,0.0,1.3333333333333333,0.5773502691896257,0.6666666666666666,0.5773502691896257,Alaska Airlines,3,0.3333333333333333,YVR-FAT,3,0.3333333333333333,2360.0718007132623,1369.8799673160445,0.0,3,152.33333333333334,50.71817557181383,0,0.0,0.0,0.0,0.0,457.0,3.0,1.0,1.3333333333333333,0.5773502691896257,Aman Resorts,3,0.3333333333333333,False,True,False,False,True,False,False,True,1981.48,0.0
2930,539317,1985-02-13,38.0,F,False,True,usa,wichita,ICT,37.65,-97.433,2023-01-19,190,9,25.11111111111111,0.5555555555555556,187.55555555555554,1.2857142857142858,14.0,14.0,7.4,0.0,5,4,0.8,0,0.0,4,4,1.0,326.6925,41.69949510086023,0.0,0.0,0.0,1306.77,0,0.0,1.25,0.5,0.25,0.5,American Airlines,4,0.25,ICT-LAX,4,0.25,1595.1552150903187,473.19697543544487,0.0,5,214.6,157.160109442568,2,0.4,0.075,8.425,16.85,1056.15,4.2,0.4472135954999579,1.2,0.4472135954999579,Aman Resorts,5,0.2,False,True,False,False,True,False,False,False,2362.92,16.85
2931,539320,1983-03-12,40.0,F,False,False,usa,birmingham,BHM,33.563,-86.753,2023-01-19,190,9,12.88888888888889,0.5555555555555556,97.44444444444444,1.5,35.0,35.0,8.6,0.0,5,3,0.6,0,0.0,3,3,1.0,310.64,98.48024827344821,0.3999999999999999,100.53999999999998,100.53999999999998,831.38,1,0.3333333333333333,1.0,0.0,0.3333333333333333,0.5773502691896257,American Airlines,2,0.6666666666666666,BHM-JFK,3,0.3333333333333333,1870.36843753219,829.2787696337963,0.0,5,165.6,96.64005380793203,0,0.0,0.0,0.0,0.0,828.0,3.2,2.7748873851023217,1.2,0.4472135954999579,Radisson,4,0.4,False,True,False,False,False,False,False,True,1659.38,100.53999999999998
2932,539337,1995-08-20,27.0,F,False,True,usa,los angeles,LAX,33.942,-118.408,2023-01-19,190,8,9.625,0.375,71.875,1.6,70.0,109.0,7.666666666666667,0.0,3,1,0.3333333333333333,0,0.0,3,3,1.0,340.81333333333333,16.92113865356978,0.0,0.0,0.0,1022.44,0,0.0,1.0,0.0,0.6666666666666666,0.5773502691896257,Air Canada,2,0.6666666666666666,LAX-YYC,2,0.6666666666666666,1930.1371523865353,20.738085990008482,0.0,1,1005.0,0.0,0,0.0,0.0,0.0,0.0,1005.0,4.0,0.0,1.0,0.0,Wyndham,1,1.0,False,True,False,False,True,False,True,True,2027.44,0.0
2933,539338,1986-01-06,37.0,F,False,False,usa,new york,LGA,40.777,-73.872,2023-01-19,190,8,15.875,0.375,117.375,1.1428571428571428,9.0,9.0,7.666666666666667,0.0,3,2,0.6666666666666666,0,0.0,3,3,1.0,492.54333333333335,117.472490964197,0.0,0.0,0.0,1477.63,0,0.0,1.0,0.0,0.3333333333333333,0.5773502691896257,Air Canada,3,0.3333333333333333,LGA-IAH,3,0.3333333333333333,2695.245592098065,505.9472801837925,0.0,2,151.0,96.16652224137046,0,0.0,0.0,0.0,0.0,302.0,3.5,0.7071067811865476,1.0,0.0,Choice Hotels,2,0.5,False,True,False,False,True,False,False,True,1779.63,0.0
2934,539384,1992-01-10,31.0,F,False,False,usa,new york,JFK,40.64,-73.779,2023-01-19,190,8,16.25,0.25,121.0,1.3333333333333333,34.0,129.0,9.5,0.0,2,2,1.0,0,0.0,2,2,1.0,262.935,221.274925036706,0.0,0.0,0.0,525.87,0,0.0,1.0,0.0,0.0,0.0,United Airlines,1,1.0,JFK-EFD,2,0.5,1416.3446703593154,1234.9652917047856,0.0,2,166.5,41.71930009000631,0,0.0,0.0,0.0,0.0,333.0,1.5,0.7071067811865476,1.0,0.0,Accor,2,0.5,False,True,False,False,True,False,False,True,858.87,0.0
2935,539414,1987-10-26,35.0,F,True,True,usa,fort worth,FTW,32.82,-97.362,2023-01-19,190,8,15.125,0.375,111.75,1.1428571428571428,13.0,122.0,10.0,0.0,3,2,0.6666666666666666,0,0.0,2,2,1.0,229.21,252.52197369734,0.15,7.5975,7.5975,450.8225,1,0.5,1.0,0.0,0.0,0.0,United Airlines,1,1.0,FTW-AUS,2,0.5,1279.4585767491988,1394.4215807856483,0.0,3,210.33333333333334,150.074425980356,1,0.3333333333333333,0.1,14.5,14.5,616.5,4.666666666666667,3.2145502536643185,1.0,0.0,Choice Hotels,3,0.3333333333333333,False,True,False,False,False,False,False,False,1067.3225,22.0975
2936,539426,1955-07-09,68.0,F,True,False,canada,toronto,YKZ,43.862,-79.37,2023-01-19,190,9,16.555555555555557,0.3333333333333333,124.0,1.5,48.0,48.0,6.333333333333333,0.0,3,2,0.6666666666666666,0,0.0,2,1,0.5,320.19,22.78298048983056,0.0,0.0,0.0,640.38,0,0.0,1.0,0.0,0.5,0.7071067811865476,AirTran Airways,2,0.5,YKZ-DAL,2,0.5,2720.484389132544,1091.8809899300363,0.0,3,158.66666666666666,68.06859285554046,0,0.0,0.0,0.0,0.0,476.0,6.0,2.6457513110645907,1.3333333333333333,0.5773502691896257,Crowne Plaza,3,0.3333333333333333,False,True,False,False,True,False,False,True,1116.38,0.0
2937,539453,2005-08-01,17.0,F,False,True,usa,philadelphia,PNE,40.082,-75.011,2023-01-19,190,8,11.25,0.125,84.25,1.3333333333333333,42.0,189.0,8.0,0.0,1,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,MISSING,0,0.0,MISSING,0,0.0,0.0,0.0,0.0,1,128.0,0.0,0,0.0,0.0,0.0,0.0,128.0,8.0,0.0,1.0,0.0,Shangri-La,1,1.0,False,True,True,False,True,False,True,True,128.0,0.0
2938,539460,1975-07-18,48.0,M,False,False,canada,toronto,YTZ,43.627,-79.396,2023-01-19,190,7,15.857142857142858,0.2857142857142857,117.42857142857143,1.1666666666666667,38.0,160.0,6.5,0.0,2,2,1.0,0,0.0,2,2,1.0,387.005,430.281547419826,0.0,0.0,0.0,774.01,0,0.0,1.0,0.0,1.0,0.0,Allegiant Air,2,0.5,YTZ-FAT,2,0.5,2021.0533037106159,2052.463173134167,0.0,2,131.5,58.68986283848344,0,0.0,0.0,0.0,0.0,263.0,2.0,0.0,1.0,0.0,InterContinental,2,0.5,False,True,False,False,True,False,False,True,1037.01,0.0
2939,539493,2006-09-15,16.0,F,False,False,usa,richmond,RIC,37.505,-77.319,2023-01-19,190,9,15.555555555555555,0.0,116.55555555555556,1.8,67.0,938.0,0.0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,MISSING,0,0.0,MISSING,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MISSING,0,0.0,True,True,True,False,True,True,False,True,0.0,0.0
2940,539510,1979-08-08,43.0,F,False,True,usa,tulsa,TUL,36.198,-95.888,2023-01-19,190,9,9.444444444444445,0.3333333333333333,69.55555555555556,1.2857142857142858,17.0,17.0,11.666666666666666,0.0,3,2,0.6666666666666666,0,0.0,2,2,1.0,254.275,264.733707808432,0.0,0.0,0.0,508.55,0,0.0,1.0,0.0,1.0,0.0,AirTran Airways,2,0.5,TUL-DAL,2,0.5,1367.702306113607,1392.6779826024674,0.0,3,187.33333333333334,100.72900939318987,1,0.3333333333333333,0.15,33.9,33.9,528.1,7.333333333333333,6.8068592855540455,1.0,0.0,Banyan Tree,3,0.3333333333333333,False,True,False,False,True,False,False,False,1036.65,33.9
2941,539519,1983-04-08,40.0,F,True,False,usa,corpus christi,CRP,27.77,-97.501,2023-01-19,190,8,15.875,0.375,118.75,1.6,62.0,62.0,5.333333333333333,0.0,3,2,0.6666666666666666,0,0.0,2,2,1.0,458.16,69.65001794687493,0.0,0.0,0.0,916.32,0,0.0,1.0,0.0,0.5,0.7071067811865476,Delta Air Lines,2,0.5,CRP-LGA,2,0.5,2521.107687164261,105.39937281872467,0.0,3,155.0,35.53871128783372,0,0.0,0.0,0.0,0.0,465.0,3.6666666666666665,2.516611478423583,1.0,0.0,Accor,3,0.3333333333333333,False,True,False,False,True,False,False,True,1381.32,0.0
2942,539528,1987-08-04,35.0,F,True,True,usa,boston,BOS,42.364,-71.005,2023-01-19,190,8,24.125,0.625,244.375,1.3333333333333333,28.0,28.0,7.75,10.0,4,3,0.75,1,0.25,4,4,1.0,864.0066666666667,678.494087839631,0.225,110.684,110.684,2481.336,2,0.5,2.0,0.0,0.5,0.5773502691896257,KLM Royal Dutch Airlines,4,0.25,BOS-SFO,4,0.25,2579.3987295319853,1859.218000214989,0.0,3,290.0,147.078210486802,1,0.3333333333333333,0.0,0.0,0.0,580.0,2.3333333333333335,0.5773502691896257,2.0,0.0,Choice Hotels,3,0.3333333333333333,False,False,False,False,False,False,False,True,3061.336,110.684
2943,539542,1942-01-26,81.0,F,False,False,usa,san antonio,SKF,29.384,-98.581,2023-01-19,190,8,16.625,0.25,124.0,1.3333333333333333,44.0,44.0,104.5,0.0,2,0,0.0,0,0.0,1,1,1.0,2252.99,0.0,0.0,0.0,0.0,2252.99,0,0.0,1.0,0.0,0.0,0.0,Gulf Air Bahrain,1,1.0,SKF-CAI,1,1.0,11539.139793378821,0.0,1.0,1,318.0,0.0,0,0.0,0.0,0.0,0.0,318.0,11.0,0.0,2.0,0.0,Rosewood,1,1.0,False,True,False,True,True,False,True,True,2570.99,0.0
2944,539558,1985-02-28,38.0,M,False,True,usa,new york,LGA,40.777,-73.872,2023-01-19,190,8,15.75,0.5,116.375,1.1428571428571428,7.0,7.0,8.25,0.0,4,4,1.0,0,0.0,4,4,1.0,291.3575,289.540852083087,0.0,0.0,0.0,1165.43,0,0.0,1.5,0.5773502691896257,0.25,0.5,American Airlines,4,0.25,LGA-LOU,4,0.25,1423.7150819569285,1733.8658211352347,0.0,4,140.75,57.74873735993426,1,0.25,0.25,29.5,29.5,533.5,4.5,3.7859388972001824,1.5,0.5773502691896257,Accor,4,0.25,False,True,False,False,True,False,False,False,1698.93,29.5
2945,539566,1958-06-15,65.0,F,True,False,canada,quebec,YQB,46.788,-71.398,2023-01-19,190,8,12.25,0.25,91.5,1.1428571428571428,7.0,7.0,130.0,0.0,2,2,1.0,0,0.0,2,2,1.0,3108.205,3470.444726724516,0.15,98.1345,98.1345,6118.2755,1,0.5,1.5,0.7071067811865476,0.5,0.7071067811865476,Frontier Airlines,2,0.5,YQB-DPS,2,0.5,9734.691130697758,8492.169089483814,0.5,2,128.0,79.19595949289332,0,0.0,0.0,0.0,0.0,256.0,4.5,2.1213203435596424,1.0,0.0,Best Western,2,0.5,False,True,False,False,False,False,False,True,6374.2755,98.1345
